"Product ID";"Combination ID";"Indeks produktu";"Nr ref. kombinacji";"Nazwa produktu";"Nazwa kombinacji";Dostawca;Wyświetlany;"Fizyczny stan magazynu";"Zarezerwowana ilość";"Dostępna ilość";"Niski poziom produktów w magazynie";"Wyślij do mnie wiadomość e-mail, gdy ilość jest niższa lub równa temu poziomowi"
6784;0;N/A;N/A;"Dungeons & Dragons: Van Richten's Guide to Ravenloft";N/A;N/A;1;9;0;9;N/A;0
6785;0;N/A;N/A;"The Deck of Many Animated Things";N/A;N/A;1;6;0;6;N/A;0
6786;0;N/A;N/A;"Dungeons & Lasers: Beastkin Hybrids";N/A;N/A;1;5;0;5;N/A;0
6787;0;N/A;N/A;"The Game Master's Book of Legendary Dragons";N/A;N/A;1;10;0;10;N/A;0
6788;0;N/A;N/A;"Dungeons & Dragons The Wild Beyond the Witchlight";N/A;N/A;1;7;0;7;N/A;0
6789;0;N/A;N/A;"Časopis Dech Draka 1/2006";N/A;N/A;1;10;0;10;N/A;0
6790;0;N/A;N/A;"Časopis Dech Draka 3/2006";N/A;N/A;1;2;0;2;N/A;0
6791;0;N/A;N/A;"Časopis Dech Draka 5/2006";N/A;N/A;1;3;0;3;N/A;0
6792;0;N/A;N/A;"Časopis Dech Draka 6/2006";N/A;N/A;1;4;0;4;N/A;0
6793;0;N/A;N/A;"Časopis Dech Draka 4/2006";N/A;N/A;1;1;0;1;N/A;0
6794;0;N/A;N/A;"White Dwarf August 2024";N/A;N/A;1;2;0;2;N/A;0
6795;0;N/A;N/A;"Časopis Dech Draka 2/2006";N/A;N/A;1;4;0;4;N/A;0
6796;0;N/A;N/A;"Časopis Dech Draka 2/2005";N/A;N/A;1;0;0;0;N/A;0
6797;0;N/A;N/A;"White Dwarf October 2024";N/A;N/A;1;10;0;10;N/A;0
6798;0;N/A;N/A;"Časopis Dech Draka 1/2005";N/A;N/A;1;6;0;6;N/A;0
6799;0;N/A;N/A;"Časopis Dech Draka 5/2005";N/A;N/A;1;0;0;0;N/A;0
6800;0;N/A;N/A;"Časopis Dech Draka 4/2005";N/A;N/A;1;6;0;6;N/A;0
6801;0;N/A;N/A;"Věž vlašťovky - mp3 CD";N/A;N/A;1;5;0;5;N/A;0
6802;0;N/A;N/A;"Zaklínač: Bouřková sezóna - mp3 CD";N/A;N/A;1;10;0;10;N/A;0
6803;0;N/A;N/A;"Křest ohněm - mp3 CD";N/A;N/A;1;0;0;0;N/A;0
6804;0;N/A;N/A;"Šest vran (audiokniha)";N/A;N/A;1;4;0;4;N/A;0
6805;0;N/A;N/A;"Beren and Luthien (audiokniha)";N/A;N/A;1;6;0;6;N/A;0
6806;0;N/A;N/A;"Červený trpaslík 2: Lepší než život (audiokniha)";N/A;N/A;1;1;0;1;N/A;0
6807;0;N/A;N/A;"Místa Středozemě";N/A;N/A;1;1;0;1;N/A;0
6808;0;N/A;N/A;"White Dwarf November 2024";N/A;N/A;1;0;0;0;N/A;0
6809;0;N/A;N/A;"Červený trpaslík 1: Nekonečno vítá ohleduplné řidiče (audiokniha)";N/A;N/A;1;4;0;4;N/A;0
6810;0;N/A;N/A;"Hustej nářez (audiokniha)";N/A;N/A;1;9;0;9;N/A;0
6811;0;N/A;N/A;"Krev elfů - mp3 CD";N/A;N/A;1;1;0;1;N/A;0
6812;0;N/A;N/A;"Čas opovržení - mp3 CD";N/A;N/A;1;9;0;9;N/A;0
6813;0;N/A;N/A;"Duna (audiokniha)";N/A;N/A;1;2;0;2;N/A;0
6814;0;N/A;N/A;"Velké problémy v Malém Vietnamu (audiokniha)";N/A;N/A;1;9;0;9;N/A;0
6815;0;N/A;N/A;"Poslední tango v Havaně (audiokniha)";N/A;N/A;1;1;0;1;N/A;0
6816;0;N/A;N/A;"Fakt hustej nářez (audiokniha)";N/A;N/A;1;4;0;4;N/A;0
6817;0;N/A;N/A;"Mega hustej nářez (audiokniha)";N/A;N/A;1;3;0;3;N/A;0
6818;0;N/A;N/A;"Nikdykde (audiokniha)";N/A;N/A;1;7;0;7;N/A;0
6819;0;N/A;N/A;"Časopis Dech Draka 1/2006";N/A;N/A;1;9;0;9;N/A;0
6820;0;N/A;N/A;"Časopis Dech Draka 3/2006";N/A;N/A;1;7;0;7;N/A;0
6821;0;N/A;N/A;"Časopis Dech Draka 5/2006";N/A;N/A;1;7;0;7;N/A;0
6822;0;N/A;N/A;"Časopis Dech Draka 6/2006";N/A;N/A;1;5;0;5;N/A;0
6823;0;N/A;N/A;"Časopis Dech Draka 4/2006";N/A;N/A;1;0;0;0;N/A;0
6824;0;N/A;N/A;"White Dwarf August 2024";N/A;N/A;1;6;0;6;N/A;0
6825;0;N/A;N/A;"Časopis Dech Draka 2/2006";N/A;N/A;1;1;0;1;N/A;0
6826;0;N/A;N/A;"Časopis Dech Draka 2/2005";N/A;N/A;1;5;0;5;N/A;0
6827;0;N/A;N/A;"White Dwarf October 2024";N/A;N/A;1;7;0;7;N/A;0
6828;0;N/A;N/A;"Časopis Dech Draka 1/2005";N/A;N/A;1;5;0;5;N/A;0
6829;0;N/A;N/A;"Časopis Dech Draka 5/2005";N/A;N/A;1;8;0;8;N/A;0
6830;0;N/A;N/A;"Časopis Dech Draka 4/2005";N/A;N/A;1;3;0;3;N/A;0
6831;0;N/A;N/A;"Věž vlašťovky - mp3 CD";N/A;N/A;1;8;0;8;N/A;0
6832;0;N/A;N/A;"Zaklínač: Bouřková sezóna - mp3 CD";N/A;N/A;1;7;0;7;N/A;0
6833;0;N/A;N/A;"Křest ohněm - mp3 CD";N/A;N/A;1;8;0;8;N/A;0
6834;0;N/A;N/A;"Šest vran (audiokniha)";N/A;N/A;1;0;0;0;N/A;0
6835;0;N/A;N/A;"Beren and Luthien (audiokniha)";N/A;N/A;1;7;0;7;N/A;0
6836;0;N/A;N/A;"Červený trpaslík 2: Lepší než život (audiokniha)";N/A;N/A;1;10;0;10;N/A;0
6837;0;N/A;N/A;"Místa Středozemě";N/A;N/A;1;9;0;9;N/A;0
6838;0;N/A;N/A;"White Dwarf November 2024";N/A;N/A;1;10;0;10;N/A;0
6839;0;N/A;N/A;"Červený trpaslík 1: Nekonečno vítá ohleduplné řidiče (audiokniha)";N/A;N/A;1;9;0;9;N/A;0
6840;0;N/A;N/A;"Hustej nářez (audiokniha)";N/A;N/A;1;2;0;2;N/A;0
6841;0;N/A;N/A;"Krev elfů - mp3 CD";N/A;N/A;1;3;0;3;N/A;0
6842;0;N/A;N/A;"Čas opovržení - mp3 CD";N/A;N/A;1;6;0;6;N/A;0
6843;0;N/A;N/A;"Duna (audiokniha)";N/A;N/A;1;0;0;0;N/A;0
6844;0;N/A;N/A;"Velké problémy v Malém Vietnamu (audiokniha)";N/A;N/A;1;2;0;2;N/A;0
6845;0;N/A;N/A;"Poslední tango v Havaně (audiokniha)";N/A;N/A;1;4;0;4;N/A;0
6846;0;N/A;N/A;"Fakt hustej nářez (audiokniha)";N/A;N/A;1;4;0;4;N/A;0
6847;0;N/A;N/A;"Mega hustej nářez (audiokniha)";N/A;N/A;1;6;0;6;N/A;0
6848;0;N/A;N/A;"Nikdykde (audiokniha)";N/A;N/A;1;6;0;6;N/A;0
6849;0;N/A;N/A;"Kostka k10";N/A;N/A;1;6;0;6;N/A;0
6850;0;N/A;N/A;"Kostka k6";N/A;N/A;1;6;0;6;N/A;0
6851;0;N/A;N/A;"Lone Wolf: Naarova kletba";N/A;N/A;1;9;0;9;N/A;0
6852;0;N/A;N/A;"Lone Wolf: Útok ze tmy (Definitivní edice)";N/A;N/A;1;2;0;2;N/A;0
6853;0;N/A;N/A;"Drákula: Upírova kletba";N/A;N/A;1;4;0;4;N/A;0
6854;0;N/A;N/A;"Legendární království: Údolí kostí";N/A;N/A;1;2;0;2;N/A;0
6855;0;N/A;N/A;"Zvol Cthulhu: Volání Cthulhu";N/A;N/A;1;0;0;0;N/A;0
6856;0;N/A;N/A;"Lone Wolf: Útok ze tmy (vázaná, Definitivní edice)";N/A;N/A;1;9;0;9;N/A;0
6857;0;N/A;N/A;Dagon;N/A;N/A;1;1;0;1;N/A;0
6858;0;N/A;N/A;"Bájné země: Města zlata a slávy";N/A;N/A;1;7;0;7;N/A;0
6859;0;N/A;N/A;"Čaroděj z Ohňové hory (vázaná)";N/A;N/A;1;8;0;8;N/A;0
6860;0;N/A;N/A;"Přízrak trpasličích dolů";N/A;N/A;1;4;0;4;N/A;0
6861;0;N/A;N/A;"Lone Wolf: Stín Vlka";N/A;N/A;1;5;0;5;N/A;0
6862;0;N/A;N/A;"Kostka dřevěná";N/A;N/A;1;4;0;4;N/A;0
6863;0;N/A;N/A;Carcosa;N/A;N/A;1;1;0;1;N/A;0
6864;0;N/A;N/A;"Lone Wolf: Oheň na vodě (Definitivní edice)";N/A;N/A;1;4;0;4;N/A;0
6865;0;N/A;N/A;"Zvol Cthulhu: V horách šílenství";N/A;N/A;1;5;0;5;N/A;0
6866;0;N/A;N/A;"Návrat do Ohňové hory";N/A;N/A;1;8;0;8;N/A;0
6867;0;N/A;N/A;Kadath;N/A;N/A;1;4;0;4;N/A;0
6868;0;N/A;N/A;"Pekelný dům (vázaná)";N/A;N/A;1;4;0;4;N/A;0
6869;0;N/A;N/A;"Rónin 47";N/A;N/A;1;6;0;6;N/A;0
6870;0;N/A;N/A;"Metal Heroes: The Fate of Rock";N/A;N/A;1;2;0;2;N/A;0
6871;0;N/A;N/A;"Bájné země: Válkou zmítané království";N/A;N/A;1;0;0;0;N/A;0
6872;0;N/A;N/A;"Oz - gamebook";N/A;N/A;1;2;0;2;N/A;0
6873;0;N/A;N/A;"Lone Wolf: Úsvit draků";N/A;N/A;1;3;0;3;N/A;0
6874;0;N/A;N/A;"Lone Wolf: Kaltské jeskyně";N/A;N/A;1;10;0;10;N/A;0
6875;0;N/A;N/A;"Beowulf: Zabiják příšer";N/A;N/A;1;7;0;7;N/A;0
6876;0;N/A;N/A;"Čarodějův odkaz";N/A;N/A;1;2;0;2;N/A;0
6877;0;N/A;N/A;"Lone Wolf: Legie mrtvých";N/A;N/A;1;7;0;7;N/A;0
6878;0;N/A;N/A;"Lone Wolf: Oheň na vodě (vázaná, Definitivní edice)";N/A;N/A;1;1;0;1;N/A;0
6879;0;N/A;N/A;"Kostka k10";N/A;N/A;1;6;0;6;N/A;0
6880;0;N/A;N/A;"Kostka k6";N/A;N/A;1;1;0;1;N/A;0
6881;0;N/A;N/A;"Lone Wolf: Naarova kletba";N/A;N/A;1;2;0;2;N/A;0
6882;0;N/A;N/A;"Lone Wolf: Útok ze tmy (Definitivní edice)";N/A;N/A;1;9;0;9;N/A;0
6883;0;N/A;N/A;"Drákula: Upírova kletba";N/A;N/A;1;4;0;4;N/A;0
6884;0;N/A;N/A;"Legendární království: Údolí kostí";N/A;N/A;1;8;0;8;N/A;0
6885;0;N/A;N/A;"Zvol Cthulhu: Volání Cthulhu";N/A;N/A;1;3;0;3;N/A;0
6886;0;N/A;N/A;"Lone Wolf: Útok ze tmy (vázaná, Definitivní edice)";N/A;N/A;1;2;0;2;N/A;0
6887;0;N/A;N/A;Dagon;N/A;N/A;1;9;0;9;N/A;0
6888;0;N/A;N/A;"Bájné země: Města zlata a slávy";N/A;N/A;1;1;0;1;N/A;0
6889;0;N/A;N/A;"Čaroděj z Ohňové hory (vázaná)";N/A;N/A;1;7;0;7;N/A;0
6890;0;N/A;N/A;"Přízrak trpasličích dolů";N/A;N/A;1;10;0;10;N/A;0
6891;0;N/A;N/A;"Lone Wolf: Stín Vlka";N/A;N/A;1;4;0;4;N/A;0
6892;0;N/A;N/A;"Kostka dřevěná";N/A;N/A;1;1;0;1;N/A;0
6893;0;N/A;N/A;Carcosa;N/A;N/A;1;0;0;0;N/A;0
6894;0;N/A;N/A;"Lone Wolf: Oheň na vodě (Definitivní edice)";N/A;N/A;1;6;0;6;N/A;0
6895;0;N/A;N/A;"Zvol Cthulhu: V horách šílenství";N/A;N/A;1;5;0;5;N/A;0
6896;0;N/A;N/A;"Návrat do Ohňové hory";N/A;N/A;1;9;0;9;N/A;0
6897;0;N/A;N/A;Kadath;N/A;N/A;1;0;0;0;N/A;0
6898;0;N/A;N/A;"Pekelný dům (vázaná)";N/A;N/A;1;1;0;1;N/A;0
6899;0;N/A;N/A;"Rónin 47";N/A;N/A;1;8;0;8;N/A;0
6900;0;N/A;N/A;"Metal Heroes: The Fate of Rock";N/A;N/A;1;9;0;9;N/A;0
6901;0;N/A;N/A;"Bájné země: Válkou zmítané království";N/A;N/A;1;10;0;10;N/A;0
6902;0;N/A;N/A;"Oz - gamebook";N/A;N/A;1;4;0;4;N/A;0
6903;0;N/A;N/A;"Lone Wolf: Úsvit draků";N/A;N/A;1;2;0;2;N/A;0
6904;0;N/A;N/A;"Lone Wolf: Kaltské jeskyně";N/A;N/A;1;0;0;0;N/A;0
6905;0;N/A;N/A;"Beowulf: Zabiják příšer";N/A;N/A;1;4;0;4;N/A;0
6906;0;N/A;N/A;"Čarodějův odkaz";N/A;N/A;1;9;0;9;N/A;0
6907;0;N/A;N/A;"Lone Wolf: Legie mrtvých";N/A;N/A;1;6;0;6;N/A;0
6908;0;N/A;N/A;"Lone Wolf: Oheň na vodě (vázaná, Definitivní edice)";N/A;N/A;1;6;0;6;N/A;0
6909;0;N/A;N/A;"Lone Wolf: Naarova kletba";N/A;N/A;1;8;0;8;N/A;0
6910;0;N/A;N/A;"Zaklínač - komplet 8 knih (brožované)";N/A;N/A;1;7;0;7;N/A;0
6911;0;N/A;N/A;"Tisíc synů";N/A;N/A;1;3;0;3;N/A;0
6912;0;N/A;N/A;"Lone Wolf: Útok ze tmy (Definitivní edice)";N/A;N/A;1;6;0;6;N/A;0
6913;0;N/A;N/A;"Drákula: Upírova kletba";N/A;N/A;1;0;0;0;N/A;0
6914;0;N/A;N/A;"Legendární království: Údolí kostí";N/A;N/A;1;1;0;1;N/A;0
6915;0;N/A;N/A;"Zvol Cthulhu: Volání Cthulhu";N/A;N/A;1;9;0;9;N/A;0
6916;0;N/A;N/A;"Lone Wolf: Útok ze tmy (vázaná, Definitivní edice)";N/A;N/A;1;7;0;7;N/A;0
6917;0;N/A;N/A;Dagon;N/A;N/A;1;0;0;0;N/A;0
6918;0;N/A;N/A;"Bájné země: Města zlata a slávy";N/A;N/A;1;3;0;3;N/A;0
6919;0;N/A;N/A;"Čaroděj z Ohňové hory (vázaná)";N/A;N/A;1;1;0;1;N/A;0
6920;0;N/A;N/A;"Přízrak trpasličích dolů";N/A;N/A;1;10;0;10;N/A;0
6921;0;N/A;N/A;"Lone Wolf: Stín Vlka";N/A;N/A;1;9;0;9;N/A;0
6922;0;N/A;N/A;"Nezlomený Nagaš";N/A;N/A;1;0;0;0;N/A;0
6923;0;N/A;N/A;Carcosa;N/A;N/A;1;6;0;6;N/A;0
6924;0;N/A;N/A;"Beren a Lúthien";N/A;N/A;1;6;0;6;N/A;0
6925;0;N/A;N/A;"Lone Wolf: Oheň na vodě (Definitivní edice)";N/A;N/A;1;0;0;0;N/A;0
6926;0;N/A;N/A;"Elfí kuchařka";N/A;N/A;1;2;0;2;N/A;0
6927;0;N/A;N/A;"Zvol Cthulhu: V horách šílenství";N/A;N/A;1;2;0;2;N/A;0
6928;0;N/A;N/A;"Návrat do Ohňové hory";N/A;N/A;1;10;0;10;N/A;0
6929;0;N/A;N/A;"Pád Númenoru";N/A;N/A;1;1;0;1;N/A;0
6930;0;N/A;N/A;Kadath;N/A;N/A;1;7;0;7;N/A;0
6931;0;N/A;N/A;"Příběhy z nebezpečné říše";N/A;N/A;1;4;0;4;N/A;0
6932;0;N/A;N/A;"Pekelný dům (vázaná)";N/A;N/A;1;9;0;9;N/A;0
6933;0;N/A;N/A;"Rónin 47";N/A;N/A;1;7;0;7;N/A;0
6934;0;N/A;N/A;"Slovanské potvory";N/A;N/A;1;2;0;2;N/A;0
6935;0;N/A;N/A;"Bájné země: Válkou zmítané království";N/A;N/A;1;9;0;9;N/A;0
6936;0;N/A;N/A;"Oz - gamebook";N/A;N/A;1;1;0;1;N/A;0
6937;0;N/A;N/A;"Lone Wolf: Úsvit draků";N/A;N/A;1;9;0;9;N/A;0
6938;0;N/A;N/A;"Lone Wolf: Naarova kletba";N/A;N/A;1;10;0;10;N/A;0
6939;0;N/A;N/A;"Zaklínač - komplet 8 knih (brožované)";N/A;N/A;1;10;0;10;N/A;0
6940;0;N/A;N/A;"Tisíc synů";N/A;N/A;1;9;0;9;N/A;0
6941;0;N/A;N/A;"Lone Wolf: Útok ze tmy (Definitivní edice)";N/A;N/A;1;1;0;1;N/A;0
6942;0;N/A;N/A;"Drákula: Upírova kletba";N/A;N/A;1;4;0;4;N/A;0
6943;0;N/A;N/A;"Legendární království: Údolí kostí";N/A;N/A;1;8;0;8;N/A;0
6944;0;N/A;N/A;"Zvol Cthulhu: Volání Cthulhu";N/A;N/A;1;2;0;2;N/A;0
6945;0;N/A;N/A;"Lone Wolf: Útok ze tmy (vázaná, Definitivní edice)";N/A;N/A;1;3;0;3;N/A;0
6946;0;N/A;N/A;Dagon;N/A;N/A;1;5;0;5;N/A;0
6947;0;N/A;N/A;"Bájné země: Města zlata a slávy";N/A;N/A;1;7;0;7;N/A;0
6948;0;N/A;N/A;"Čaroděj z Ohňové hory (vázaná)";N/A;N/A;1;1;0;1;N/A;0
6949;0;N/A;N/A;"Přízrak trpasličích dolů";N/A;N/A;1;10;0;10;N/A;0
6950;0;N/A;N/A;"Lone Wolf: Stín Vlka";N/A;N/A;1;1;0;1;N/A;0
6951;0;N/A;N/A;"Nezlomený Nagaš";N/A;N/A;1;10;0;10;N/A;0
6952;0;N/A;N/A;Carcosa;N/A;N/A;1;9;0;9;N/A;0
6953;0;N/A;N/A;"Beren a Lúthien";N/A;N/A;1;0;0;0;N/A;0
6954;0;N/A;N/A;"Lone Wolf: Oheň na vodě (Definitivní edice)";N/A;N/A;1;5;0;5;N/A;0
6955;0;N/A;N/A;"Elfí kuchařka";N/A;N/A;1;5;0;5;N/A;0
6956;0;N/A;N/A;"Zvol Cthulhu: V horách šílenství";N/A;N/A;1;10;0;10;N/A;0
6957;0;N/A;N/A;"Návrat do Ohňové hory";N/A;N/A;1;6;0;6;N/A;0
6958;0;N/A;N/A;"Pád Númenoru";N/A;N/A;1;3;0;3;N/A;0
6959;0;N/A;N/A;Kadath;N/A;N/A;1;9;0;9;N/A;0
6960;0;N/A;N/A;"Příběhy z nebezpečné říše";N/A;N/A;1;3;0;3;N/A;0
6961;0;N/A;N/A;"Pekelný dům (vázaná)";N/A;N/A;1;0;0;0;N/A;0
6962;0;N/A;N/A;"Rónin 47";N/A;N/A;1;4;0;4;N/A;0
6963;0;N/A;N/A;"Slovanské potvory";N/A;N/A;1;1;0;1;N/A;0
6964;0;N/A;N/A;"Bájné země: Válkou zmítané království";N/A;N/A;1;8;0;8;N/A;0
6965;0;N/A;N/A;"Oz - gamebook";N/A;N/A;1;1;0;1;N/A;0
6966;0;N/A;N/A;"Lone Wolf: Úsvit draků";N/A;N/A;1;7;0;7;N/A;0
6967;0;N/A;N/A;"Zaklínač: Divoká zvířata";N/A;N/A;1;9;0;9;N/A;0
6968;0;N/A;N/A;"Zaklínač: Balada o dvou vlcích";N/A;N/A;1;4;0;4;N/A;0
6969;0;N/A;N/A;"Cyberpunk 2077: Sny o velkém městě / Kde je Johnny?";N/A;N/A;1;10;0;10;N/A;0
6970;0;N/A;N/A;"Zaklínač: Rónin";N/A;N/A;1;10;0;10;N/A;0
6971;0;N/A;N/A;"Warhammer 40 000: Marneus Calgar (česky)";N/A;N/A;1;9;0;9;N/A;0
6972;0;N/A;N/A;Křižáci;N/A;N/A;1;2;0;2;N/A;0
6973;0;N/A;N/A;"Warhammer 40,000: Sestry bitvy";N/A;N/A;1;9;0;9;N/A;0
6974;0;N/A;N/A;"World of Warcraft: Válečníci Azerothu a další příběhy";N/A;N/A;1;3;0;3;N/A;0
6975;0;N/A;N/A;"Dark Souls - Vykoupení 1: Ztracená lidskost";N/A;N/A;1;10;0;10;N/A;0
6976;0;N/A;N/A;"Zaklínač: Skleněný dům";N/A;N/A;1;1;0;1;N/A;0
6977;0;N/A;N/A;"Zaklínač: Liščí děti";N/A;N/A;1;6;0;6;N/A;0
6978;0;N/A;N/A;"Cesta (komiks)";N/A;N/A;1;6;0;6;N/A;0
6979;0;N/A;N/A;"Zaklínač komiks - komplet 8 knih s vlčím amuletem";N/A;N/A;1;9;0;9;N/A;0
6980;0;N/A;N/A;"V horách šílenství H. P. Lovecrafta 1";N/A;N/A;1;4;0;4;N/A;0
6981;0;N/A;N/A;"Cyberpunk 2077: Trauma Team";N/A;N/A;1;8;0;8;N/A;0
6982;0;N/A;N/A;"Princezna z Nekonečného hradu";N/A;N/A;1;9;0;9;N/A;0
6983;0;N/A;N/A;"Duna - Grafický román 2";N/A;N/A;1;10;0;10;N/A;0
6984;0;N/A;N/A;Vrána;N/A;N/A;1;6;0;6;N/A;0
6985;0;N/A;N/A;"V oku lišky";N/A;N/A;1;8;0;8;N/A;0
6986;0;N/A;N/A;"Zaklínač: Z masa a ohně";N/A;N/A;1;5;0;5;N/A;0
6987;0;N/A;N/A;"Warcraft: Legendy 3";N/A;N/A;1;9;0;9;N/A;0
6988;0;N/A;N/A;"Lednička plná hlav";N/A;N/A;1;10;0;10;N/A;0
6989;0;N/A;N/A;"Zaklínač: Prokletí vran";N/A;N/A;1;5;0;5;N/A;0
6990;0;N/A;N/A;"Cyberpunk 2077: Máš moje slovo";N/A;N/A;1;4;0;4;N/A;0
6991;0;N/A;N/A;"W.I.T.C.H. Komiks 1-3";N/A;N/A;1;7;0;7;N/A;0
6992;0;N/A;N/A;"Císař Atlantidy aneb Stávkující Smrt";N/A;N/A;1;1;0;1;N/A;0
6993;0;N/A;N/A;"Myší hlídka 2 - Zima 1152";N/A;N/A;1;10;0;10;N/A;0
6994;0;N/A;N/A;"Dívčí válka 5";N/A;N/A;1;3;0;3;N/A;0
6995;0;N/A;N/A;"Zaklínač: Divoká zvířata";N/A;N/A;1;4;0;4;N/A;0
6996;0;N/A;N/A;"Zaklínač: Balada o dvou vlcích";N/A;N/A;1;7;0;7;N/A;0
6997;0;N/A;N/A;"Cyberpunk 2077: Sny o velkém městě / Kde je Johnny?";N/A;N/A;1;2;0;2;N/A;0
6998;0;N/A;N/A;"Zaklínač: Rónin";N/A;N/A;1;0;0;0;N/A;0
6999;0;N/A;N/A;"Warhammer 40 000: Marneus Calgar (česky)";N/A;N/A;1;1;0;1;N/A;0
7000;0;N/A;N/A;Křižáci;N/A;N/A;1;10;0;10;N/A;0
7001;0;N/A;N/A;"Warhammer 40,000: Sestry bitvy";N/A;N/A;1;0;0;0;N/A;0
7002;0;N/A;N/A;"World of Warcraft: Válečníci Azerothu a další příběhy";N/A;N/A;1;4;0;4;N/A;0
7003;0;N/A;N/A;"Dark Souls - Vykoupení 1: Ztracená lidskost";N/A;N/A;1;6;0;6;N/A;0
7004;0;N/A;N/A;"Zaklínač: Skleněný dům";N/A;N/A;1;8;0;8;N/A;0
7005;0;N/A;N/A;"Zaklínač: Liščí děti";N/A;N/A;1;8;0;8;N/A;0
7006;0;N/A;N/A;"Cesta (komiks)";N/A;N/A;1;10;0;10;N/A;0
7007;0;N/A;N/A;"Zaklínač komiks - komplet 8 knih s vlčím amuletem";N/A;N/A;1;9;0;9;N/A;0
7008;0;N/A;N/A;"V horách šílenství H. P. Lovecrafta 1";N/A;N/A;1;3;0;3;N/A;0
7009;0;N/A;N/A;"Cyberpunk 2077: Trauma Team";N/A;N/A;1;7;0;7;N/A;0
7010;0;N/A;N/A;"Princezna z Nekonečného hradu";N/A;N/A;1;7;0;7;N/A;0
7011;0;N/A;N/A;"Duna - Grafický román 2";N/A;N/A;1;9;0;9;N/A;0
7012;0;N/A;N/A;Vrána;N/A;N/A;1;7;0;7;N/A;0
7013;0;N/A;N/A;"V oku lišky";N/A;N/A;1;2;0;2;N/A;0
7014;0;N/A;N/A;"Zaklínač: Z masa a ohně";N/A;N/A;1;6;0;6;N/A;0
7015;0;N/A;N/A;"Warcraft: Legendy 3";N/A;N/A;1;7;0;7;N/A;0
7016;0;N/A;N/A;"Lednička plná hlav";N/A;N/A;1;10;0;10;N/A;0
7017;0;N/A;N/A;"Zaklínač: Prokletí vran";N/A;N/A;1;1;0;1;N/A;0
7018;0;N/A;N/A;"Cyberpunk 2077: Máš moje slovo";N/A;N/A;1;8;0;8;N/A;0
7019;0;N/A;N/A;"W.I.T.C.H. Komiks 1-3";N/A;N/A;1;2;0;2;N/A;0
7020;0;N/A;N/A;"Císař Atlantidy aneb Stávkující Smrt";N/A;N/A;1;8;0;8;N/A;0
7021;0;N/A;N/A;"Myší hlídka 2 - Zima 1152";N/A;N/A;1;1;0;1;N/A;0
7022;0;N/A;N/A;"Dívčí válka 5";N/A;N/A;1;6;0;6;N/A;0
7023;0;N/A;N/A;"Zaklínač: Rónin";N/A;N/A;1;0;0;0;N/A;0
7024;0;N/A;N/A;"Dark Souls - Vykoupení 1: Ztracená lidskost";N/A;N/A;1;3;0;3;N/A;0
7025;0;N/A;N/A;"Naruto 1 - Naruto Uzumaki";N/A;N/A;1;6;0;6;N/A;0
7026;0;N/A;N/A;"Zabiják démonů 5: Do pekla";N/A;N/A;1;6;0;6;N/A;0
7027;0;N/A;N/A;"V horách šílenství H. P. Lovecrafta 1";N/A;N/A;1;6;0;6;N/A;0
7028;0;N/A;N/A;"Princezna z Nekonečného hradu";N/A;N/A;1;10;0;10;N/A;0
7029;0;N/A;N/A;"One Piece 2: Střet s Buggyho posádkou!";N/A;N/A;1;7;0;7;N/A;0
7030;0;N/A;N/A;"Zabiják démonů 6: Soud Pilířů";N/A;N/A;1;6;0;6;N/A;0
7031;0;N/A;N/A;"Naruto 19: Následnice";N/A;N/A;1;9;0;9;N/A;0
7032;0;N/A;N/A;"V oku lišky";N/A;N/A;1;10;0;10;N/A;0
7033;0;N/A;N/A;"Naruto 18: Cunadino rozhodnutí";N/A;N/A;1;2;0;2;N/A;0
7034;0;N/A;N/A;"Naruto 20: Naruto vs. Sasuke";N/A;N/A;1;7;0;7;N/A;0
7035;0;N/A;N/A;"Naruto 15: Narutův styl";N/A;N/A;1;8;0;8;N/A;0
7036;0;N/A;N/A;"One Piece 1: Romance Dawn - Dobrodružství začíná";N/A;N/A;1;6;0;6;N/A;0
7037;0;N/A;N/A;"Naruto 17: Itačiho síla";N/A;N/A;1;8;0;8;N/A;0
7038;0;N/A;N/A;"One Piece 3: O takový věci se nelže!";N/A;N/A;1;1;0;1;N/A;0
7039;0;N/A;N/A;"Jak jsem se reinkarnoval coby sliz 10";N/A;N/A;1;8;0;8;N/A;0
7040;0;N/A;N/A;"Jujutsu Kaisen - Prokleté války 1: Rjómen Sukuna";N/A;N/A;1;5;0;5;N/A;0
7041;0;N/A;N/A;"Zabiják démonů 3: Vzchop se!";N/A;N/A;1;4;0;4;N/A;0
7042;0;N/A;N/A;"Naruto 21: Neodpustitelné";N/A;N/A;1;5;0;5;N/A;0
7043;0;N/A;N/A;"Naruto 14 - Souboj stínů";N/A;N/A;1;8;0;8;N/A;0
7044;0;N/A;N/A;"Zabiják démonů 4: Nezlomitelné ostří";N/A;N/A;1;4;0;4;N/A;0
7045;0;N/A;N/A;"Naruto 22: Přesun duší";N/A;N/A;1;1;0;1;N/A;0
7046;0;N/A;N/A;"Naruto 13 - Rozuzlení";N/A;N/A;1;10;0;10;N/A;0
7047;0;N/A;N/A;"My Hero Academia - Moje hrdinská akademie 1";N/A;N/A;1;1;0;1;N/A;0
7048;0;N/A;N/A;"Dívčí válka 6";N/A;N/A;1;8;0;8;N/A;0
7049;0;N/A;N/A;"Naruto 16: Poslední boj";N/A;N/A;1;1;0;1;N/A;0
